,ID,Name,location,Cuisines,rating,Dining_review,Delivery_Reviews,cost_for_one
690,121,Ambur Biryani Point,Koramangala 8th Block,Biryani,4.199999809,0,234,150
691,121,Ambur Biryani Point,Koramangala 8th Block,Fast Food,4.199999809,0,234,150
692,122,Natraj Chole Bhature,Indiranagar,North Indian,4.099999905,35,2248,150
693,123,Rotti Walla,Indiranagar,North Indian,3.900000095,0,11400,150
694,123,Rotti Walla,Indiranagar,South Indian,3.900000095,0,11400,150
695,123,Rotti Walla,Indiranagar,Chinese,3.900000095,0,11400,150
696,123,Rotti Walla,Indiranagar,Mughlai,3.900000095,0,11400,150
697,123,Rotti Walla,Indiranagar,Biryani,3.900000095,0,11400,150
698,123,Rotti Walla,Indiranagar,Fast Food,3.900000095,0,11400,150
699,123,Rotti Walla,Indiranagar,Beverages,3.900000095,0,11400,150
700,123,Rotti Walla,Indiranagar,Desserts,3.900000095,0,11400,150
701,124,Calicut Cafe Restaurant,BTM,Kerala,3.400000095,92,11300,150
702,124,Calicut Cafe Restaurant,BTM,South Indian,3.400000095,92,11300,150
703,124,Calicut Cafe Restaurant,BTM,Biryani,3.400000095,92,11300,150
704,124,Calicut Cafe Restaurant,BTM,Chinese,3.400000095,92,11300,150
705,124,Calicut Cafe Restaurant,BTM,Juices,3.400000095,92,11300,150
706,124,Calicut Cafe Restaurant,BTM,Beverages,3.400000095,92,11300,150
707,124,Calicut Cafe Restaurant,BTM,Shake,3.400000095,92,11300,150
708,124,Calicut Cafe Restaurant,BTM,Sichuan,3.400000095,92,11300,150
709,125,Yumlane Pizza,Koramangala 5th Block,Pizza,3.5,0,21,150
710,125,Yumlane Pizza,Koramangala 5th Block,Fast Food,3.5,0,21,150
711,125,Yumlane Pizza,Koramangala 5th Block,Desserts,3.5,0,21,150
712,125,Yumlane Pizza,Koramangala 5th Block,Beverages,3.5,0,21,150
713,126,New Krishna Sagar,Indiranagar,South Indian,3.700000048,82,9505,150
714,126,New Krishna Sagar,Indiranagar,North Indian,3.700000048,82,9505,150
715,126,New Krishna Sagar,Indiranagar,Chinese,3.700000048,82,9505,150
716,126,New Krishna Sagar,Indiranagar,Beverages,3.700000048,82,9505,150
717,127,Just Shawarma,Indiranagar,Lebanese,4,0,598,150
718,127,Just Shawarma,Indiranagar,Fast Food,4,0,598,150
719,127,Just Shawarma,Indiranagar,Beverages,4,0,598,150
720,128,Momo Zone - The Momo Company,Indiranagar,Chinese,4,0,249,150
721,128,Momo Zone - The Momo Company,Indiranagar,Tibetan,4,0,249,150
722,129,Sreeraj Lassi Bar,Race Course Road,Beverages,4.099999905,51,505,100
723,129,Sreeraj Lassi Bar,Race Course Road,Shake,4.099999905,51,505,100
724,129,Sreeraj Lassi Bar,Race Course Road,Ice Cream,4.099999905,51,505,100
725,129,Sreeraj Lassi Bar,Race Course Road,Desserts,4.099999905,51,505,100
726,130,Sweet Truth - Cake and Desserts,Shanti Nagar,Desserts,3.599999905,0,43,100
727,130,Sweet Truth - Cake and Desserts,Shanti Nagar,Bakery,3.599999905,0,43,100
728,131,The Good Bowl,Shanti Nagar,North Indian,4.300000191,0,172,100
729,131,The Good Bowl,Shanti Nagar,Pasta,4.300000191,0,172,100
730,131,The Good Bowl,Shanti Nagar,Italian,4.300000191,0,172,100
731,132,Upahara Darshini,Jayanagar,South Indian,4.099999905,432,8738,100
732,432,Upahara Darshini,Basavanagudi,South Indian,4.099999905,56,739,100
733,132,Upahara Darshini,Jayanagar,North Indian,4.099999905,432,8738,100
734,432,Upahara Darshini,Basavanagudi,North Indian,4.099999905,56,739,100
735,132,Upahara Darshini,Jayanagar,Fast Food,4.099999905,432,8738,100
736,432,Upahara Darshini,Basavanagudi,Fast Food,4.099999905,56,739,100
737,132,Upahara Darshini,Jayanagar,Street Food,4.099999905,432,8738,100
738,432,Upahara Darshini,Basavanagudi,Street Food,4.099999905,56,739,100
739,132,Upahara Darshini,Jayanagar,Ice Cream,4.099999905,432,8738,100
740,432,Upahara Darshini,Basavanagudi,Ice Cream,4.099999905,56,739,100
741,132,Upahara Darshini,Jayanagar,Beverages,4.099999905,432,8738,100
742,432,Upahara Darshini,Basavanagudi,Beverages,4.099999905,56,739,100
743,132,Upahara Darshini,Jayanagar,Chinese,4.099999905,432,8738,100
744,432,Upahara Darshini,Basavanagudi,Chinese,4.099999905,56,739,100
745,132,Upahara Darshini,Jayanagar,North Indian,4.099999905,432,8738,100
746,432,Upahara Darshini,Basavanagudi,North Indian,4.099999905,56,739,100
747,132,Upahara Darshini,Jayanagar,Chinese,4.099999905,432,8738,100
748,432,Upahara Darshini,Basavanagudi,Chinese,4.099999905,56,739,100
749,132,Upahara Darshini,Jayanagar,Beverages,4.099999905,432,8738,100
750,432,Upahara Darshini,Basavanagudi,Beverages,4.099999905,56,739,100
751,132,Upahara Darshini,Jayanagar,Juices,4.099999905,432,8738,100
752,432,Upahara Darshini,Basavanagudi,Juices,4.099999905,56,739,100
753,132,Upahara Darshini,Jayanagar,Ice Cream,4.099999905,432,8738,100
754,432,Upahara Darshini,Basavanagudi,Ice Cream,4.099999905,56,739,100
755,132,Upahara Darshini,Jayanagar,South Indian,4.099999905,432,8738,150
756,432,Upahara Darshini,Basavanagudi,South Indian,4.099999905,56,739,150
757,132,Upahara Darshini,Jayanagar,North Indian,4.099999905,432,8738,150
758,432,Upahara Darshini,Basavanagudi,North Indian,4.099999905,56,739,150
759,132,Upahara Darshini,Jayanagar,Fast Food,4.099999905,432,8738,150
760,432,Upahara Darshini,Basavanagudi,Fast Food,4.099999905,56,739,150
761,132,Upahara Darshini,Jayanagar,Street Food,4.099999905,432,8738,150
762,432,Upahara Darshini,Basavanagudi,Street Food,4.099999905,56,739,150
763,132,Upahara Darshini,Jayanagar,Ice Cream,4.099999905,432,8738,150
764,432,Upahara Darshini,Basavanagudi,Ice Cream,4.099999905,56,739,150
765,132,Upahara Darshini,Jayanagar,Beverages,4.099999905,432,8738,150
766,432,Upahara Darshini,Basavanagudi,Beverages,4.099999905,56,739,150
767,132,Upahara Darshini,Jayanagar,Chinese,4.099999905,432,8738,150
768,432,Upahara Darshini,Basavanagudi,Chinese,4.099999905,56,739,150
769,132,Upahara Darshini,Jayanagar,North Indian,4.099999905,432,8738,150
770,432,Upahara Darshini,Basavanagudi,North Indian,4.099999905,56,739,150
771,132,Upahara Darshini,Jayanagar,Chinese,4.099999905,432,8738,150
772,432,Upahara Darshini,Basavanagudi,Chinese,4.099999905,56,739,150
773,132,Upahara Darshini,Jayanagar,Beverages,4.099999905,432,8738,150
774,432,Upahara Darshini,Basavanagudi,Beverages,4.099999905,56,739,150
775,132,Upahara Darshini,Jayanagar,Juices,4.099999905,432,8738,150
776,432,Upahara Darshini,Basavanagudi,Juices,4.099999905,56,739,150
777,132,Upahara Darshini,Jayanagar,Ice Cream,4.099999905,432,8738,150
778,432,Upahara Darshini,Basavanagudi,Ice Cream,4.099999905,56,739,150
779,133,SLAY Coffee,Basavanagudi,Coffee,4.199999809,0,1092,100
780,134,Sri Venkateshwara Sweet Meat Stall,Jayanagar,Mithai,4.300000191,218,226,100
781,134,Sri Venkateshwara Sweet Meat Stall,Jayanagar,Street Food,4.300000191,218,226,100
782,134,Sri Venkateshwara Sweet Meat Stall,Jayanagar,Desserts,4.300000191,218,226,100
783,134,Sri Venkateshwara Sweet Meat Stall,Jayanagar,Beverages,4.300000191,218,226,100
784,135,The Cake Deluxe,Basavanagudi,Bakery,4,0,29,100
785,136,The Thick Shake Factory,Indiranagar,Ice Cream,3.900000095,0,479,100
786,136,The Thick Shake Factory,Indiranagar,Shake,3.900000095,0,479,100
787,136,The Thick Shake Factory,Indiranagar,Desserts,3.900000095,0,479,100
788,136,The Thick Shake Factory,Indiranagar,Tea,3.900000095,0,479,100
789,136,The Thick Shake Factory,Indiranagar,Beverages,3.900000095,0,479,100
790,137,Bake and Juice,Hosur Road,Arabian,3.799999952,84,14400,100
791,137,Bake and Juice,Hosur Road,Sandwich,3.799999952,84,14400,100
792,137,Bake and Juice,Hosur Road,Burger,3.799999952,84,14400,100
793,137,Bake and Juice,Hosur Road,Biryani,3.799999952,84,14400,100
794,137,Bake and Juice,Hosur Road,Lebanese,3.799999952,84,14400,100
795,137,Bake and Juice,Hosur Road,Beverages,3.799999952,84,14400,100
796,137,Bake and Juice,Hosur Road,Juices,3.799999952,84,14400,100
797,137,Bake and Juice,Hosur Road,Shake,3.799999952,84,14400,100
798,138,Ghee And Turmeric,Koramangala 4th Block,North Indian,4,0,957,100
799,139,Melting Cheese,Basavanagudi,Pizza,3.599999905,55,2869,100
800,139,Melting Cheese,Basavanagudi,Sandwich,3.599999905,55,2869,100
801,139,Melting Cheese,Basavanagudi,Fast Food,3.599999905,55,2869,100
802,139,Melting Cheese,Basavanagudi,Street Food,3.599999905,55,2869,100
803,140,Gopaljee Cafe,Koramangala 7th Block,Street Food,4.099999905,67,1298,100
804,140,Gopaljee Cafe,Koramangala 7th Block,North Indian,4.099999905,67,1298,100
805,140,Gopaljee Cafe,Koramangala 7th Block,Beverages,4.099999905,67,1298,100
806,141,Bucket Biryani,Banaswadi,North Indian,4,0,1353,450
807,141,Bucket Biryani,Banaswadi,Biryani,4,0,1353,450
808,141,Bucket Biryani,Banaswadi,Chinese,4,0,1353,450
809,141,Bucket Biryani,Banaswadi,Mughlai,4,0,1353,450
810,142,Rooftop Cafe,Jayanagar,Pizza,3.599999905,920,1257,450
811,142,Rooftop Cafe,Jayanagar,Fast Food,3.599999905,920,1257,450
812,142,Rooftop Cafe,Jayanagar,Chinese,3.599999905,920,1257,450
813,142,Rooftop Cafe,Jayanagar,Coffee,3.599999905,920,1257,450
814,142,Rooftop Cafe,Jayanagar,Beverages,3.599999905,920,1257,450
815,143,Toscano,UB City,Italian,3.900000095,2072,810,450
816,143,Toscano,UB City,Pizza,3.900000095,2072,810,450
817,143,Toscano,UB City,Salad,3.900000095,2072,810,450
818,143,Toscano,UB City,Continental,3.900000095,2072,810,450
819,143,Toscano,UB City,Desserts,3.900000095,2072,810,450
820,143,Toscano,UB City,Beverages,3.900000095,2072,810,450
821,143,Toscano,UB City,Seafood,3.900000095,2072,810,450
822,144,Mealful Rolls - India's Biggest Rolls,Langford Town,Rolls,4,0,44,450
823,144,Mealful Rolls - India's Biggest Rolls,Langford Town,Fast Food,4,0,44,450
824,144,Mealful Rolls - India's Biggest Rolls,Langford Town,North Indian,4,0,44,450
825,144,Mealful Rolls - India's Biggest Rolls,Langford Town,Desserts,4,0,44,450
826,144,Mealful Rolls - India's Biggest Rolls,Langford Town,Beverages,4,0,44,450
827,145,ZAZA 22 Spice Awadhi Biryani,Shanti Nagar,Biryani,4,0,37,450
828,145,ZAZA 22 Spice Awadhi Biryani,Shanti Nagar,Mughlai,4,0,37,450
829,145,ZAZA 22 Spice Awadhi Biryani,Shanti Nagar,North Indian,4,0,37,450
830,146,Apsara Ice Creams,Koramangala 5th Block,Ice Cream,4.699999809,283,565,450
831,146,Apsara Ice Creams,Koramangala 5th Block,Desserts,4.699999809,283,565,450
832,147,Brew Cafe,BTM,Fast Food,4,2,484,450
833,147,Brew Cafe,BTM,Momos,4,2,484,450
834,147,Brew Cafe,BTM,Ice Cream,4,2,484,450
835,147,Brew Cafe,BTM,Desserts,4,2,484,450
836,147,Brew Cafe,BTM,Juices,4,2,484,450
837,147,Brew Cafe,BTM,Beverages,4,2,484,450
838,147,Brew Cafe,BTM,Sichuan,4,2,484,450
839,148,Bhartiya Jalpan,Indiranagar,North Indian,3.900000095,1663,7007,450
840,148,Bhartiya Jalpan,Indiranagar,Street Food,3.900000095,1663,7007,450
841,148,Bhartiya Jalpan,Indiranagar,Rajasthani,3.900000095,1663,7007,450
842,148,Bhartiya Jalpan,Indiranagar,Bengali,3.900000095,1663,7007,450
843,148,Bhartiya Jalpan,Indiranagar,Mithai,3.900000095,1663,7007,450
844,148,Bhartiya Jalpan,Indiranagar,Beverages,3.900000095,1663,7007,450
845,148,Bhartiya Jalpan,Indiranagar,Desserts,3.900000095,1663,7007,450
846,149,Belgian Waffle Factory,Indiranagar,Desserts,4.199999809,202,744,450
847,149,Belgian Waffle Factory,Indiranagar,Waffle,4.199999809,202,744,450
848,150,Kunafa World,Koramangala 8th Block,Desserts,4.400000095,0,1641,450
849,151,Magnolia Bakery,Indiranagar,Bakery,4.400000095,885,4467,450
850,151,Magnolia Bakery,Indiranagar,Desserts,4.400000095,885,4467,450
851,152,Indiana Burgers,Indiranagar,Burger,4.099999905,0,4261,450
852,152,Indiana Burgers,Indiranagar,Rolls,4.099999905,0,4261,450
853,152,Indiana Burgers,Indiranagar,Beverages,4.099999905,0,4261,450
854,152,Indiana Burgers,Indiranagar,Desserts,4.099999905,0,4261,450
855,152,Indiana Burgers,Indiranagar,Shake,4.099999905,0,4261,450
856,153,Daily Sushi,Church Street,Japanese,3.900000095,52,49,400
857,153,Daily Sushi,Church Street,Korean,3.900000095,52,49,400
858,153,Daily Sushi,Church Street,Sushi,3.900000095,52,49,400
859,153,Daily Sushi,Church Street,Asian,3.900000095,52,49,400
860,155,Firangi Bake,Shanti Nagar,Italian,3.700000048,0,47,400
861,155,Firangi Bake,Shanti Nagar,Mexican,3.700000048,0,47,400
862,156,KC Das,St. Marks Road,Mithai,3.799999952,395,963,400
863,338,KC Das,Jayanagar,Mithai,3.799999952,0,236,400
864,156,KC Das,St. Marks Road,Street Food,3.799999952,395,963,400
865,338,KC Das,Jayanagar,Street Food,3.799999952,0,236,400
866,156,KC Das,St. Marks Road,Mishti,3.799999952,395,963,400
867,338,KC Das,Jayanagar,Mishti,3.799999952,0,236,400
868,156,KC Das,St. Marks Road,Bengali,3.799999952,395,963,400
869,338,KC Das,Jayanagar,Bengali,3.799999952,0,236,400
870,156,KC Das,St. Marks Road,Mithai,3.799999952,395,963,400
871,338,KC Das,Jayanagar,Mithai,3.799999952,0,236,400
872,156,KC Das,St. Marks Road,Street Food,3.799999952,395,963,400
873,338,KC Das,Jayanagar,Street Food,3.799999952,0,236,400
874,156,KC Das,St. Marks Road,Mithai,3.5,395,963,150
875,338,KC Das,Jayanagar,Mithai,3.5,0,236,150
876,156,KC Das,St. Marks Road,Street Food,3.5,395,963,150
877,338,KC Das,Jayanagar,Street Food,3.5,0,236,150
878,156,KC Das,St. Marks Road,Mishti,3.5,395,963,150
879,338,KC Das,Jayanagar,Mishti,3.5,0,236,150
880,156,KC Das,St. Marks Road,Bengali,3.5,395,963,150
881,338,KC Das,Jayanagar,Bengali,3.5,0,236,150
882,156,KC Das,St. Marks Road,Mithai,3.5,395,963,150
883,338,KC Das,Jayanagar,Mithai,3.5,0,236,150
884,156,KC Das,St. Marks Road,Street Food,3.5,395,963,150
885,338,KC Das,Jayanagar,Street Food,3.5,0,236,150
886,157,Rolls Kitchen,Langford Town,Rolls,4.199999809,5,2784,400
887,157,Rolls Kitchen,Langford Town,Fast Food,4.199999809,5,2784,400
888,157,Rolls Kitchen,Langford Town,Beverages,4.199999809,5,2784,400
889,158,Swiss Cream,Shanti Nagar,Ice Cream,3.900000095,9,582,400
890,158,Swiss Cream,Shanti Nagar,Waffle,3.900000095,9,582,400
891,158,Swiss Cream,Shanti Nagar,Desserts,3.900000095,9,582,400
892,158,Swiss Cream,Shanti Nagar,Sandwich,3.900000095,9,582,400
893,158,Swiss Cream,Shanti Nagar,Shake,3.900000095,9,582,400
894,158,Swiss Cream,Shanti Nagar,Beverages,3.900000095,9,582,400
895,159,LeanCrust Pizza- ThinCrust Experts,Langford Town,Pizza,4,0,26,400
896,159,LeanCrust Pizza- ThinCrust Experts,Langford Town,Fast Food,4,0,26,400
897,159,LeanCrust Pizza- ThinCrust Experts,Langford Town,Beverages,4,0,26,400
898,160,Kulfi Shulfi- Kulfis and Ice Cream,Wilson Garden,Ice Cream,4.599999905,0,164,400
899,160,Kulfi Shulfi- Kulfis and Ice Cream,Wilson Garden,Desserts,4.599999905,0,164,400
900,161,Brik Oven,Church Street,Cafe,4.099999905,2837,934,400
901,161,Brik Oven,Church Street,Italian,4.099999905,2837,934,400
902,161,Brik Oven,Church Street,Fast Food,4.099999905,2837,934,400
903,161,Brik Oven,Church Street,Beverages,4.099999905,2837,934,400
904,161,Brik Oven,Church Street,Waffle,4.099999905,2837,934,400
905,161,Brik Oven,Church Street,Desserts,4.099999905,2837,934,400
906,162,Sweet Chariot,Brigade Road,Bakery,4,0,34,400
907,162,Sweet Chariot,Brigade Road,Desserts,4,0,34,400
908,163,Hotel Fanoos,Richmond Road,Rolls,4.300000191,847,3302,400
909,163,Hotel Fanoos,Richmond Road,Biryani,4.300000191,847,3302,400
910,163,Hotel Fanoos,Richmond Road,Fast Food,4.300000191,847,3302,400
911,163,Hotel Fanoos,Richmond Road,Arabian,4.300000191,847,3302,400
912,164,FB Café By Frozen Bottle,Shivajinagar,Bakery,3.599999905,0,12,400
913,165,Paris Panini - Gourmet Sandwiches,Indiranagar,French,4.199999809,281,2180,300
914,165,Paris Panini - Gourmet Sandwiches,Indiranagar,Continental,4.199999809,281,2180,300
915,165,Paris Panini - Gourmet Sandwiches,Indiranagar,Sandwich,4.199999809,281,2180,300
916,165,Paris Panini - Gourmet Sandwiches,Indiranagar,Desserts,4.199999809,281,2180,300
917,165,Paris Panini - Gourmet Sandwiches,Indiranagar,Beverages,4.199999809,281,2180,300
918,166,Jose Mess,BTM,Kerala,4,417,5270,300
919,166,Jose Mess,BTM,South Indian,4,417,5270,300
920,166,Jose Mess,BTM,Biryani,4,417,5270,300
921,167,Khan Saheb Grills and Rolls,Indiranagar,North Indian,4,1058,8265,300
922,167,Khan Saheb Grills and Rolls,Indiranagar,Rolls,4,1058,8265,300
923,167,Khan Saheb Grills and Rolls,Indiranagar,Kebab,4,1058,8265,300
924,167,Khan Saheb Grills and Rolls,Indiranagar,Mughlai,4,1058,8265,300
925,167,Khan Saheb Grills and Rolls,Indiranagar,Biryani,4,1058,8265,300
926,167,Khan Saheb Grills and Rolls,Indiranagar,Beverages,4,1058,8265,300
927,168,UBQ By Barbeque Nation,Rajajinagar,North Indian,3.599999905,0,4530,300
928,168,UBQ By Barbeque Nation,Rajajinagar,BBQ,3.599999905,0,4530,300
929,168,UBQ By Barbeque Nation,Rajajinagar,Biryani,3.599999905,0,4530,300
930,168,UBQ By Barbeque Nation,Rajajinagar,Kebab,3.599999905,0,4530,300
931,169,By 2 Coffee,Basavanagudi,South Indian,4.400000095,56,4416,300
932,170,Ambur Hot Dum Biryani,BTM,Biryani,4.199999809,27,232,300
933,171,The Cake Fancy,Basavanagudi,Bakery,4,0,25,300
934,172,Pure Veg Meals by Lunchbox,Jayanagar,North Indian,3.799999952,0,45,300
935,173,Pasta Street,Indiranagar,Pasta,4.099999905,4896,2097,300
936,173,Pasta Street,Indiranagar,Pizza,4.099999905,4896,2097,300
937,173,Pasta Street,Indiranagar,Italian,4.099999905,4896,2097,300
938,173,Pasta Street,Indiranagar,European,4.099999905,4896,2097,300
939,173,Pasta Street,Indiranagar,Salad,4.099999905,4896,2097,300
940,173,Pasta Street,Indiranagar,Desserts,4.099999905,4896,2097,300
941,173,Pasta Street,Indiranagar,Beverages,4.099999905,4896,2097,300
942,174,TrueCakes,Domlur,Bakery,4,0,47,300
943,174,TrueCakes,Domlur,Desserts,4,0,47,300
944,175,ITC Master Chef Creations,Koramangala 7th Block,North Indian,4.300000191,0,370,300
945,175,ITC Master Chef Creations,Koramangala 7th Block,Biryani,4.300000191,0,370,300
946,175,ITC Master Chef Creations,Koramangala 7th Block,Mughlai,4.300000191,0,370,300
947,175,ITC Master Chef Creations,Koramangala 7th Block,Rolls,4.300000191,0,370,300
948,175,ITC Master Chef Creations,Koramangala 7th Block,Kebab,4.300000191,0,370,300
949,175,ITC Master Chef Creations,Koramangala 7th Block,Desserts,4.300000191,0,370,300
950,175,ITC Master Chef Creations,Koramangala 7th Block,Modern Indian,4.300000191,0,370,300
951,176,Friendly Neighbourhood Pizza - Man,Basavanagudi,Pizza,4.300000191,20,93,300
952,176,Friendly Neighbourhood Pizza - Man,Basavanagudi,Italian,4.300000191,20,93,300
953,176,Friendly Neighbourhood Pizza - Man,Basavanagudi,Ice Cream,4.300000191,20,93,300
954,176,Friendly Neighbourhood Pizza - Man,Basavanagudi,Shake,4.300000191,20,93,300
955,177,XO Belgian Waffle,Building 105,Desserts,4.300000191,785,11700,150
956,177,XO Belgian Waffle,Building 105,Beverages,4.300000191,785,11700,150
957,177,XO Belgian Waffle,Building 105,Waffle,4.300000191,785,11700,150
958,177,XO Belgian Waffle,Building 105,Shake,4.300000191,785,11700,150
959,178,Cupcake Bliss Cakes & Desserts,Indiranagar,Bakery,3.900000095,0,1739,150
960,178,Cupcake Bliss Cakes & Desserts,Indiranagar,Desserts,3.900000095,0,1739,150
961,179,The Biryani Life,Jayanagar,Biryani,3.900000095,0,444,150
962,179,The Biryani Life,Jayanagar,Kebab,3.900000095,0,444,150
963,179,The Biryani Life,Jayanagar,Hyderabadi,3.900000095,0,444,150
964,179,The Biryani Life,Jayanagar,Lucknowi,3.900000095,0,444,150
965,180,Chinese Square,Basavanagudi,Chinese,3.799999952,93,7574,150
966,180,Chinese Square,Basavanagudi,Fast Food,3.799999952,93,7574,150
967,180,Chinese Square,Basavanagudi,Beverages,3.799999952,93,7574,150
968,180,Chinese Square,Basavanagudi,Shake,3.799999952,93,7574,150
969,181,Donne Biryani Palace,Jayanagar,Biryani,3.972949625,0,0,150
970,181,Donne Biryani Palace,Jayanagar,South Indian,3.972949625,0,0,150
971,181,Donne Biryani Palace,Jayanagar,North Indian,3.972949625,0,0,150
972,181,Donne Biryani Palace,Jayanagar,Chinese,3.972949625,0,0,150
973,182,The Dessert Zone,Indiranagar,Desserts,4.199999809,0,145,150
974,182,The Dessert Zone,Indiranagar,Bakery,4.199999809,0,145,150
975,183,Just Cakes,Koramangala 7th Block,Bakery,3.900000095,0,1332,150
976,183,Just Cakes,Koramangala 7th Block,Desserts,3.900000095,0,1332,150
977,184,Snack House,Jayanagar,Fast Food,3.900000095,0,30,150
978,184,Snack House,Jayanagar,Momos,3.900000095,0,30,150
979,185,The Momo Co.,Hosur Road,Chinese,3.5,0,198,150
980,185,The Momo Co.,Hosur Road,Momos,3.5,0,198,150
981,185,The Momo Co.,Hosur Road,Desserts,3.5,0,198,150
982,185,The Momo Co.,Hosur Road,Beverages,3.5,0,198,150
983,185,The Momo Co.,Hosur Road,Sichuan,3.5,0,198,150
984,186,Chef Bakers,Koramangala 7th Block,Bakery,4.099999905,10,73,150
985,186,Chef Bakers,Koramangala 7th Block,Fast Food,4.099999905,10,73,150
986,186,Chef Bakers,Koramangala 7th Block,Pizza,4.099999905,10,73,150
987,186,Chef Bakers,Koramangala 7th Block,Sandwich,4.099999905,10,73,150
988,186,Chef Bakers,Koramangala 7th Block,Burger,4.099999905,10,73,150
989,186,Chef Bakers,Koramangala 7th Block,Desserts,4.099999905,10,73,150
990,187,Antarastriya,Basavanagudi,Pizza,3.599999905,8,447,150
991,187,Antarastriya,Basavanagudi,Fast Food,3.599999905,8,447,150
992,187,Antarastriya,Basavanagudi,Chinese,3.599999905,8,447,150
993,187,Antarastriya,Basavanagudi,Beverages,3.599999905,8,447,150
994,187,Antarastriya,Basavanagudi,Shake,3.599999905,8,447,150
995,187,Antarastriya,Basavanagudi,Italian,3.599999905,8,447,150
996,187,Antarastriya,Basavanagudi,Mexican,3.599999905,8,447,150
997,187,Antarastriya,Basavanagudi,Juices,3.599999905,8,447,150
998,188,Auntie Fung's,Indiranagar,Asian,4,0,1506,150
999,188,Auntie Fung's,Indiranagar,Thai,4,0,1506,150
1000,188,Auntie Fung's,Indiranagar,Vietnamese,4,0,1506,150
1001,188,Auntie Fung's,Indiranagar,Japanese,4,0,1506,150
1002,188,Auntie Fung's,Indiranagar,Indonesian,4,0,1506,150
1003,188,Auntie Fung's,Indiranagar,Chinese,4,0,1506,150
1004,188,Auntie Fung's,Indiranagar,Korean,4,0,1506,150
1005,188,Auntie Fung's,Indiranagar,Burmese,4,0,1506,150
1006,189,Sreenivasa Brahmins Bakery,Basavanagudi,Bakery,4.400000095,0,711,100
1007,189,Sreenivasa Brahmins Bakery,Basavanagudi,Desserts,4.400000095,0,711,100
1008,189,Sreenivasa Brahmins Bakery,Basavanagudi,Fast Food,4.400000095,0,711,100
1009,190,Habibi Falafel,Indiranagar,Arabian,4.099999905,160,1450,100
1010,190,Habibi Falafel,Indiranagar,Fast Food,4.099999905,160,1450,100
1011,190,Habibi Falafel,Indiranagar,Beverages,4.099999905,160,1450,100
1012,190,Habibi Falafel,Indiranagar,Desserts,4.099999905,160,1450,100
1013,191,Crusto’s - Cheese Burst Pizza,Koramangala 6th Block,Pizza,3.799999952,0,18,100
1014,192,New Shanthi Sagar,Basavanagudi,South Indian,3.700000048,71,840,100
1015,447,New Shanthi Sagar,Rajajinagar,South Indian,3.700000048,51,6674,100
1016,192,New Shanthi Sagar,Basavanagudi,North Indian,3.700000048,71,840,100
1017,447,New Shanthi Sagar,Rajajinagar,North Indian,3.700000048,51,6674,100
1018,192,New Shanthi Sagar,Basavanagudi,Chinese,3.700000048,71,840,100
1019,447,New Shanthi Sagar,Rajajinagar,Chinese,3.700000048,51,6674,100
1020,192,New Shanthi Sagar,Basavanagudi,Fast Food,3.700000048,71,840,100
1021,447,New Shanthi Sagar,Rajajinagar,Fast Food,3.700000048,51,6674,100
1022,192,New Shanthi Sagar,Basavanagudi,Street Food,3.700000048,71,840,100
1023,447,New Shanthi Sagar,Rajajinagar,Street Food,3.700000048,51,6674,100
1024,192,New Shanthi Sagar,Basavanagudi,Beverages,3.700000048,71,840,100
1025,447,New Shanthi Sagar,Rajajinagar,Beverages,3.700000048,51,6674,100
1026,192,New Shanthi Sagar,Basavanagudi,North Indian,3.700000048,71,840,100
1027,447,New Shanthi Sagar,Rajajinagar,North Indian,3.700000048,51,6674,100
1028,192,New Shanthi Sagar,Basavanagudi,Street Food,3.700000048,71,840,100
1029,447,New Shanthi Sagar,Rajajinagar,Street Food,3.700000048,51,6674,100
1030,192,New Shanthi Sagar,Basavanagudi,Fast Food,3.700000048,71,840,100
1031,447,New Shanthi Sagar,Rajajinagar,Fast Food,3.700000048,51,6674,100
1032,192,New Shanthi Sagar,Basavanagudi,South Indian,3.700000048,71,840,100
1033,447,New Shanthi Sagar,Rajajinagar,South Indian,3.700000048,51,6674,100
1034,192,New Shanthi Sagar,Basavanagudi,Chinese,3.700000048,71,840,100
1035,447,New Shanthi Sagar,Rajajinagar,Chinese,3.700000048,51,6674,100
1036,192,New Shanthi Sagar,Basavanagudi,Ice Cream,3.700000048,71,840,100
1037,447,New Shanthi Sagar,Rajajinagar,Ice Cream,3.700000048,51,6674,100
1038,192,New Shanthi Sagar,Basavanagudi,Shake,3.700000048,71,840,100
1039,447,New Shanthi Sagar,Rajajinagar,Shake,3.700000048,51,6674,100
1040,192,New Shanthi Sagar,Basavanagudi,South Indian,4.099999905,71,840,150
1041,447,New Shanthi Sagar,Rajajinagar,South Indian,4.099999905,51,6674,150
1042,192,New Shanthi Sagar,Basavanagudi,North Indian,4.099999905,71,840,150
1043,447,New Shanthi Sagar,Rajajinagar,North Indian,4.099999905,51,6674,150
1044,192,New Shanthi Sagar,Basavanagudi,Chinese,4.099999905,71,840,150
1045,447,New Shanthi Sagar,Rajajinagar,Chinese,4.099999905,51,6674,150
1046,192,New Shanthi Sagar,Basavanagudi,Fast Food,4.099999905,71,840,150
1047,447,New Shanthi Sagar,Rajajinagar,Fast Food,4.099999905,51,6674,150
1048,192,New Shanthi Sagar,Basavanagudi,Street Food,4.099999905,71,840,150
1049,447,New Shanthi Sagar,Rajajinagar,Street Food,4.099999905,51,6674,150
